hostTime;deviceTime;rA;cA;rB;cB;tpb_x;tpb_y
231054.002655;82.837881;4000;4000;4000;4000;8;6
807630.516172;246.217126;6000;6000;6000;6000;6;24
805852.235580;253.846606;6000;6000;6000;6000;6;22
279894.277428;278.035971;4200;4200;4200;4200;8;2
25.876479;0.041351;200;200;200;200;8;8
207.057328;0.095095;400;400;400;400;8;8
717.887648;0.202814;600;600;600;600;8;8
1739.869535;0.592814;800;800;800;800;8;8
3447.641039;0.784304;1000;1000;1000;1000;8;8
5725.271166;1.345776;1200;1200;1200;1200;8;8
9279.818715;2.038676;1400;1400;1400;1400;8;8
13547.163934;4.329044;1600;1600;1600;1600;8;8
803012.425368;233.653115;6000;6000;6000;6000;6;26
278111.910476;117.545096;4200;4200;4200;4200;8;4
19490.317522;4.246669;1800;1800;1800;1800;8;8
278618.839101;88.006609;4200;4200;4200;4200;8;6
26386.644439;6.151883;2000;2000;2000;2000;8;8
35439.377055;7.693228;2200;2200;2200;2200;8;8
801872.625701;300.941959;6000;6000;6000;6000;6;28
46040.611111;14.408597;2400;2400;2400;2400;8;8
60790.306812;13.608260;2600;2600;2600;2600;8;8
312601.718117;311.151506;4400;4400;4400;4400;8;2
76568.772069;20.757655;2800;2800;2800;2800;8;8
311085.066490;106.543718;4400;4400;4400;4400;8;6
312394.568592;135.903372;4400;4400;4400;4400;8;4
97457.374585;22.674960;3000;3000;3000;3000;8;8
781185.126163;187.904682;5800;5800;5800;5800;6;32
778473.424876;252.548849;5800;5800;5800;5800;6;30
25.866300;0.038114;200;200;200;200;8;12
25.857968;0.036412;200;200;200;200;8;10
207.139271;0.120381;400;400;400;400;8;10
207.221512;0.096784;400;400;400;400;8;12
719.406865;0.229562;600;600;600;600;8;10
718.858244;0.202554;600;600;600;600;8;12
1698.339976;0.588221;800;800;800;800;8;12
1738.522489;0.615319;800;800;800;800;8;10
3376.896627;0.789472;1000;1000;1000;1000;8;12
3387.003467;0.924497;1000;1000;1000;1000;8;10
5793.170187;1.534205;1200;1200;1200;1200;8;10
5733.778392;1.352423;1200;1200;1200;1200;8;12
9139.271089;2.417418;1400;1400;1400;1400;8;10
9144.523192;2.045477;1400;1400;1400;1400;8;12
13571.931026;4.345106;1600;1600;1600;1600;8;12
13562.366087;4.489346;1600;1600;1600;1600;8;10
19438.506555;4.254288;1800;1800;1800;1800;8;12
19419.221135;5.075415;1800;1800;1800;1800;8;10
152618.351911;34.635689;3200;3200;3200;3200;8;8
26344.841821;6.906541;2000;2000;2000;2000;8;10
26484.847872;6.190433;2000;2000;2000;2000;8;12
35486.554330;7.739270;2200;2200;2200;2200;8;12
35295.868280;9.236815;2200;2200;2200;2200;8;10
46033.738987;14.515739;2400;2400;2400;2400;8;12
46118.617243;15.014200;2400;2400;2400;2400;8;10
381532.404239;361.242574;4600;4600;4600;4600;8;2
60284.385796;16.060460;2600;2600;2600;2600;8;10
60135.104256;13.586610;2600;2600;2600;2600;8;12
150082.940466;34.700083;3400;3400;3400;3400;8;8
25.872969;0.052795;200;200;200;200;8;14
207.123811;0.113203;400;400;400;400;8;14
722.138168;0.405128;600;600;600;600;8;14
1743.223230;1.067668;800;800;800;800;8;14
3375.681387;1.613777;1000;1000;1000;1000;8;14
5801.808621;2.692679;1200;1200;1200;1200;8;14
9144.109623;3.982973;1400;1400;1400;1400;8;14
380774.272306;155.543710;4600;4600;4600;4600;8;4
380921.142143;119.656936;4600;4600;4600;4600;8;6
13592.962190;8.181557;1600;1600;1600;1600;8;14
19475.802557;8.864191;1800;1800;1800;1800;8;14
76484.238596;20.294716;2800;2800;2800;2800;8;10
76437.885381;17.884459;2800;2800;2800;2800;8;12
26325.764659;12.171447;2000;2000;2000;2000;8;14
35541.827171;16.064681;2200;2200;2200;2200;8;14
89914.278853;25.301360;3000;3000;3000;3000;8;10
168413.277318;43.081446;3600;3600;3600;3600;8;8
97128.691696;21.366206;3000;3000;3000;3000;8;12
45954.890098;25.753123;2400;2400;2400;2400;8;14
60176.997262;26.616908;2600;2600;2600;2600;8;14
143377.810768;35.861026;3200;3200;3200;3200;8;10
76504.013305;33.519083;2800;2800;2800;2800;8;14
154529.738270;34.284511;3200;3200;3200;3200;8;12
25.869985;0.054039;200;200;200;200;8;16
207.141164;0.161479;400;400;400;400;8;16
716.066841;0.375870;600;600;600;600;8;16
1699.728626;1.009988;800;800;800;800;8;16
3368.178945;1.414814;1000;1000;1000;1000;8;16
205863.803516;49.357540;3800;3800;3800;3800;8;8
5736.485790;2.559891;1200;1200;1200;1200;8;16
440546.460081;424.889607;4800;4800;4800;4800;8;2
9194.574028;3.734948;1400;1400;1400;1400;8;16
13595.753477;7.981537;1600;1600;1600;1600;8;16
97373.404064;40.904535;3000;3000;3000;3000;8;14
19404.034723;7.345050;1800;1800;1800;1800;8;16
26442.258768;11.543096;2000;2000;2000;2000;8;16
148773.002148;39.423946;3400;3400;3400;3400;8;10
420947.161574;180.658164;4800;4800;4800;4800;8;4
131801.460544;33.430471;3400;3400;3400;3400;8;12
434237.527367;148.396860;4800;4800;4800;4800;8;6
35985.008631;13.990929;2200;2200;2200;2200;8;16
804554.784099;228.241938;6000;6000;6000;6000;6;32
811633.808229;288.520474;6000;6000;6000;6000;6;30
46021.113171;26.480329;2400;2400;2400;2400;8;16
151745.645497;64.312796;3200;3200;3200;3200;8;14
60272.735874;23.336674;2600;2600;2600;2600;8;16
25.897348;0.037460;200;200;200;200;8;20
25.874498;0.039054;200;200;200;200;8;18
207.422799;0.099204;400;400;400;400;8;18
207.442743;0.097174;400;400;400;400;8;20
720.907697;0.217126;600;600;600;600;8;18
720.446059;0.220775;600;600;600;600;8;20
1756.343316;0.615155;800;800;800;800;8;18
230724.626874;70.813717;4000;4000;4000;4000;8;8
1743.308173;0.602860;800;800;800;800;8;20
3390.439253;0.861714;1000;1000;1000;1000;8;18
3395.508011;0.779728;1000;1000;1000;1000;8;20
5816.903442;1.445489;1200;1200;1200;1200;8;18
5745.389807;1.393759;1200;1200;1200;1200;8;20
168220.940441;50.824810;3600;3600;3600;3600;8;10
9150.591034;2.252016;1400;1400;1400;1400;8;18
168244.335701;41.029635;3600;3600;3600;3600;8;12
9195.441681;2.032438;1400;1400;1400;1400;8;20
13609.206055;4.342022;1600;1600;1600;1600;8;20
13578.099450;4.435227;1600;1600;1600;1600;8;18
19475.803062;4.244562;1800;1800;1800;1800;8;20
19410.395183;4.701763;1800;1800;1800;1800;8;18
77572.401972;30.434601;2800;2800;2800;2800;8;16
26360.837550;6.271377;2000;2000;2000;2000;8;20
26421.634621;6.594187;2000;2000;2000;2000;8;18
149379.628884;59.488185;3400;3400;3400;3400;8;14
35209.892494;8.561675;2200;2200;2200;2200;8;18
35392.972298;7.693699;2200;2200;2200;2200;8;20
97791.603295;35.858330;3000;3000;3000;3000;8;16
45884.816762;14.808258;2400;2400;2400;2400;8;18
46078.148668;14.460091;2400;2400;2400;2400;8;20
205742.910299;56.162632;3800;3800;3800;3800;8;10
205074.870055;47.286601;3800;3800;3800;3800;8;12
60216.169904;14.762744;2600;2600;2600;2600;8;18
25.863993;0.049976;200;200;200;200;8;22
60404.668855;13.328111;2600;2600;2600;2600;8;20
207.054284;0.170712;400;400;400;400;8;22
718.131928;0.397419;600;600;600;600;8;22
1747.356694;1.122346;800;800;800;800;8;22
3473.486301;1.555540;1000;1000;1000;1000;8;22
5724.209392;2.587731;1200;1200;1200;1200;8;22
9227.192241;4.027943;1400;1400;1400;1400;8;22
13661.130326;8.167540;1600;1600;1600;1600;8;22
497926.461125;449.124741;5000;5000;5000;5000;8;2
278395.297582;68.336089;4200;4200;4200;4200;8;8
168107.247792;71.271801;3600;3600;3600;3600;8;14
19459.390247;7.543163;1800;1800;1800;1800;8;22
76569.076297;17.644675;2800;2800;2800;2800;8;20
76882.957865;18.826876;2800;2800;2800;2800;8;18
149542.390201;52.309675;3200;3200;3200;3200;8;16
26486.406576;10.216601;2000;2000;2000;2000;8;22
481009.177833;201.514463;5000;5000;5000;5000;8;4
25.857554;0.054430;200;200;200;200;8;26
25.864986;0.044838;200;200;200;200;8;24
207.748832;0.161893;400;400;400;400;8;26
207.031406;0.094774;400;400;400;400;8;24
723.390220;0.211938;600;600;600;600;8;24
723.753517;0.411308;600;600;600;600;8;26
1734.854637;1.116736;800;800;800;800;8;26
1735.350402;0.603379;800;800;800;800;8;24
35527.140275;15.260477;2200;2200;2200;2200;8;22
496608.228125;155.069449;5000;5000;5000;5000;8;6
3398.624487;1.516140;1000;1000;1000;1000;8;26
3363.873882;0.779462;1000;1000;1000;1000;8;24
5789.837809;1.415738;1200;1200;1200;1200;8;24
5799.552754;2.680084;1200;1200;1200;1200;8;26
9206.845682;3.987397;1400;1400;1400;1400;8;26
9212.918946;2.398165;1400;1400;1400;1400;8;24
13643.346957;8.194543;1600;1600;1600;1600;8;26
13548.317556;4.372929;1600;1600;1600;1600;8;24
45907.578796;24.393257;2400;2400;2400;2400;8;22
98819.067107;20.714981;3000;3000;3000;3000;8;20
98881.466054;22.958368;3000;3000;3000;3000;8;18
19434.730333;8.366029;1800;1800;1800;1800;8;26
19326.669606;4.223057;1800;1800;1800;1800;8;24
26354.731459;6.393753;2000;2000;2000;2000;8;24
26616.309999;12.069103;2000;2000;2000;2000;8;26
230914.693024;73.393286;4000;4000;4000;4000;8;10
231073.109658;68.949167;4000;4000;4000;4000;8;12
60254.703635;22.971168;2600;2600;2600;2600;8;22
150265.773673;52.249318;3400;3400;3400;3400;8;16
25.867481;0.041358;200;200;200;200;8;28
209.096795;0.096245;400;400;400;400;8;28
722.747968;0.200910;600;600;600;600;8;28
35630.123411;7.813783;2200;2200;2200;2200;8;24
36052.774293;15.082124;2200;2200;2200;2200;8;26
1703.734687;0.604789;800;800;800;800;8;28
3395.648783;0.774350;1000;1000;1000;1000;8;28
207055.060321;83.097010;3800;3800;3800;3800;8;14
5816.030378;1.428319;1200;1200;1200;1200;8;28
9156.257143;2.007545;1400;1400;1400;1400;8;28
13565.772590;4.393531;1600;1600;1600;1600;8;28
45667.505649;14.540435;2400;2400;2400;2400;8;24
46037.187431;27.072649;2400;2400;2400;2400;8;26
19268.970593;4.225297;1800;1800;1800;1800;8;28
137787.886107;34.205917;3200;3200;3200;3200;8;20
76429.203307;29.480613;2800;2800;2800;2800;8;22
152980.596887;35.178746;3200;3200;3200;3200;8;18
26595.949120;6.925410;2000;2000;2000;2000;8;28
60320.270296;13.284203;2600;2600;2600;2600;8;24
60108.728877;24.999632;2600;2600;2600;2600;8;26
311641.488808;82.522127;4400;4400;4400;4400;8;8
35369.909314;7.692196;2200;2200;2200;2200;8;28
168734.511952;61.355339;3600;3600;3600;3600;8;16
98526.554179;39.057050;3000;3000;3000;3000;8;22
45962.575271;14.528985;2400;2400;2400;2400;8;28
72738.017606;17.675807;2800;2800;2800;2800;8;24
76917.538743;32.356808;2800;2800;2800;2800;8;26
149512.677060;31.782526;3400;3400;3400;3400;8;20
60300.496229;13.403096;2600;2600;2600;2600;8;28
149506.273009;35.084258;3400;3400;3400;3400;8;18
230443.057977;119.148731;4000;4000;4000;4000;8;14
277329.196255;76.970010;4200;4200;4200;4200;8;10
278373.252572;65.109802;4200;4200;4200;4200;8;12
96980.598690;20.685748;3000;3000;3000;3000;8;24
98887.371476;38.451581;3000;3000;3000;3000;8;26
76467.625685;17.827990;2800;2800;2800;2800;8;28
170036.230455;63.943394;3200;3200;3200;3200;8;22
25.867804;0.049417;200;200;200;200;8;30
207.023244;0.170300;400;400;400;400;8;30
717.718042;0.376049;600;600;600;600;8;30
1735.279336;1.120892;800;800;800;800;8;30
3369.793494;1.519315;1000;1000;1000;1000;8;30
207060.679360;72.842943;3800;3800;3800;3800;8;16
5738.912592;2.702653;1200;1200;1200;1200;8;30
9133.288004;3.922973;1400;1400;1400;1400;8;30
169027.767881;39.106095;3600;3600;3600;3600;8;20
953498.274735;227.884247;6200;6200;6200;6200;6;32
941792.983965;299.644347;6200;6200;6200;6200;6;30
13608.259142;8.412956;1600;1600;1600;1600;8;30
90367.505000;20.828415;3000;3000;3000;3000;8;28
169982.930547;42.275727;3600;3600;3600;3600;8;18
19505.345903;7.489946;1800;1800;1800;1800;8;30
149768.891790;34.322550;3200;3200;3200;3200;8;24
150470.232483;63.826319;3200;3200;3200;3200;8;26
26396.354492;12.368266;2000;2000;2000;2000;8;30
25.878897;0.051685;200;200;200;200;8;32
207.366356;0.169026;400;400;400;400;8;32
721.210088;0.364328;600;600;600;600;8;32
1733.007274;1.133185;800;800;800;800;8;32
35429.439069;14.867849;2200;2200;2200;2200;8;30
3371.479940;1.408373;1000;1000;1000;1000;8;32
5728.410761;2.656672;1200;1200;1200;1200;8;32
151362.605169;56.827174;3400;3400;3400;3400;8;22
9242.223255;3.238672;1400;1400;1400;1400;8;32
388105.877617;91.149936;4600;4600;4600;4600;8;8
13548.222936;8.264068;1600;1600;1600;1600;8;32
279739.471904;111.999194;4200;4200;4200;4200;8;14
46354.380268;25.088121;2400;2400;2400;2400;8;30
19498.564043;6.764112;1800;1800;1800;1800;8;32
147613.235987;34.347292;3200;3200;3200;3200;8;28
26485.399381;12.129521;2000;2000;2000;2000;8;32
311605.671912;89.891413;4400;4400;4400;4400;8;10
312044.098647;77.933949;4400;4400;4400;4400;8;12
149288.457359;31.407941;3400;3400;3400;3400;8;24
191769.245673;44.980808;3800;3800;3800;3800;8;20
60286.773247;24.713403;2600;2600;2600;2600;8;30
149330.529767;55.852331;3400;3400;3400;3400;8;26
35512.185477;14.074080;2200;2200;2200;2200;8;32
230816.234995;110.193721;4000;4000;4000;4000;8;16
206341.144898;49.817224;3800;3800;3800;3800;8;18
46017.457751;25.163359;2400;2400;2400;2400;8;32
167814.655757;68.799428;3600;3600;3600;3600;8;22
76144.924412;32.449139;2800;2800;2800;2800;8;30
148822.096607;30.384061;3400;3400;3400;3400;8;28
60106.931485;23.216198;2600;2600;2600;2600;8;32
168303.986325;38.572941;3600;3600;3600;3600;8;24
169400.327224;67.018320;3600;3600;3600;3600;8;26
97194.952319;37.912628;3000;3000;3000;3000;8;30
76377.782391;31.580521;2800;2800;2800;2800;8;32
231271.641830;67.502176;4000;4000;4000;4000;8;20
314059.149167;124.238680;4400;4400;4400;4400;8;14
231031.726677;69.240911;4000;4000;4000;4000;8;18
205583.609851;79.148825;3800;3800;3800;3800;8;22
169025.459298;37.837453;3600;3600;3600;3600;8;28
279600.259340;95.656483;4200;4200;4200;4200;8;16
97345.115300;33.932927;3000;3000;3000;3000;8;32
153099.662885;58.935031;3200;3200;3200;3200;8;30
435159.602469;126.630757;4800;4800;4800;4800;8;8
381665.290723;102.137156;4600;4600;4600;4600;8;10
379116.496701;86.401207;4600;4600;4600;4600;8;12
207420.102412;44.779184;3800;3800;3800;3800;8;24
206689.010104;73.754672;3800;3800;3800;3800;8;26
147125.830325;61.800969;3200;3200;3200;3200;8;32
150275.476719;48.885992;3400;3400;3400;3400;8;30
206087.686084;43.553567;3800;3800;3800;3800;8;28
265198.361150;61.388978;4200;4200;4200;4200;8;20
233596.155375;119.773075;4000;4000;4000;4000;8;22
279255.123772;67.664300;4200;4200;4200;4200;8;18
149565.345826;51.929547;3400;3400;3400;3400;8;32
229879.840364;67.269403;4000;4000;4000;4000;8;24
313521.334084;114.837858;4400;4400;4400;4400;8;16
231704.292383;119.260336;4000;4000;4000;4000;8;26
381443.651510;144.855228;4600;4600;4600;4600;8;14
168503.020087;67.880583;3600;3600;3600;3600;8;30
230438.710573;67.903650;4000;4000;4000;4000;8;28
168334.188542;55.700555;3600;3600;3600;3600;8;32
419638.745490;121.150583;4800;4800;4800;4800;8;12
427009.210858;130.106515;4800;4800;4800;4800;8;10
277308.556461;96.311961;4200;4200;4200;4200;8;22
311937.476820;73.302613;4400;4400;4400;4400;8;20
494309.941275;119.051243;5000;5000;5000;5000;8;8
312002.768139;79.962515;4400;4400;4400;4400;8;18
206983.352581;76.838282;3800;3800;3800;3800;8;30
278333.696906;60.036349;4200;4200;4200;4200;8;24
278419.532457;91.402031;4200;4200;4200;4200;8;26
206618.222796;72.104405;3800;3800;3800;3800;8;32
369462.362068;125.624882;4600;4600;4600;4600;8;16
277965.847401;59.146853;4200;4200;4200;4200;8;28
432654.915425;183.016505;4800;4800;4800;4800;8;14
232129.941619;122.679275;4000;4000;4000;4000;8;30
311027.841449;113.707362;4400;4400;4400;4400;8;22
386314.765013;81.496111;4600;4600;4600;4600;8;20
310985.258887;72.577976;4400;4400;4400;4400;8;24
232293.460691;122.171795;4000;4000;4000;4000;8;32
311430.628401;124.642287;4400;4400;4400;4400;8;26
383088.717632;90.165614;4600;4600;4600;4600;8;18
493660.668160;113.489790;5000;5000;5000;5000;8;12
492149.543810;132.495876;5000;5000;5000;5000;8;10
312148.703221;72.296689;4400;4400;4400;4400;8;28
280550.403504;103.612768;4200;4200;4200;4200;8;30
437253.872949;178.363465;4800;4800;4800;4800;8;16
277961.109264;97.641411;4200;4200;4200;4200;8;32
383460.372969;130.375321;4600;4600;4600;4600;8;22
494631.495788;161.140069;5000;5000;5000;5000;8;14
380110.116650;80.146407;4600;4600;4600;4600;8;24
381016.619665;127.448206;4600;4600;4600;4600;8;26
433439.104002;128.359764;4800;4800;4800;4800;8;20
437048.392092;123.025431;4800;4800;4800;4800;8;18
312547.485525;117.654195;4400;4400;4400;4400;8;30
382790.124651;78.639511;4600;4600;4600;4600;8;28
312164.695857;119.485070;4400;4400;4400;4400;8;32
483988.673578;162.219734;5000;5000;5000;5000;8;16
420455.627527;179.785332;4800;4800;4800;4800;8;22
429856.760860;118.601803;4800;4800;4800;4800;8;24
428507.171917;177.520990;4800;4800;4800;4800;8;26
383156.536773;126.539999;4600;4600;4600;4600;8;30
491036.020486;106.163743;5000;5000;5000;5000;8;20
431898.790990;119.434170;4800;4800;4800;4800;8;28
492847.414848;116.621379;5000;5000;5000;5000;8;18
381236.443930;125.487912;4600;4600;4600;4600;8;32
484392.817597;158.497998;5000;5000;5000;5000;8;22
477013.273664;104.780791;5000;5000;5000;5000;8;24
434957.193704;181.809535;4800;4800;4800;4800;8;30
494303.026457;154.828778;5000;5000;5000;5000;8;26
430546.826186;189.179744;4800;4800;4800;4800;8;32
490044.458531;102.371812;5000;5000;5000;5000;8;28
494157.192603;170.289888;5000;5000;5000;5000;8;30
502722.286998;164.427105;5000;5000;5000;5000;8;32
25.877727;0.038000;200;200;200;200;10;4
25.885614;0.038600;200;200;200;200;10;2
25.870193;0.044487;200;200;200;200;10;6
25.890917;0.042152;200;200;200;200;10;8
25.859517;0.035769;200;200;200;200;10;14
25.885157;0.040953;200;200;200;200;10;12
25.877294;0.040865;200;200;200;200;10;10
207.238505;0.124634;400;400;400;400;10;4
206.971899;0.115264;400;400;400;400;10;14
207.075605;0.127905;400;400;400;400;10;2
208.807336;0.121780;400;400;400;400;10;10
207.313677;0.097846;400;400;400;400;10;6
207.041353;0.101355;400;400;400;400;10;8
717.407334;0.296555;600;600;600;600;10;4
207.019230;0.100312;400;400;400;400;10;12
718.704499;0.331482;600;600;600;600;10;2
718.151955;0.230232;600;600;600;600;10;8
721.287534;0.208838;600;600;600;600;10;6
718.495587;0.219541;600;600;600;600;10;14
720.022965;0.266236;600;600;600;600;10;10
717.038604;0.207975;600;600;600;600;10;12
1741.130864;0.692282;800;800;800;800;10;4
1740.745029;0.615171;800;800;800;800;10;6
1736.068531;0.610920;800;800;800;800;10;8
1703.709718;0.641717;800;800;800;800;10;10
1740.491266;0.595835;800;800;800;800;10;12
1737.454460;0.628302;800;800;800;800;10;14
1734.518086;0.664779;800;800;800;800;10;2
3395.612042;1.215604;1000;1000;1000;1000;10;4
3377.137172;0.885409;1000;1000;1000;1000;10;14
3467.062981;1.258358;1000;1000;1000;1000;10;2
3376.303460;0.929091;1000;1000;1000;1000;10;8
3367.447966;0.830288;1000;1000;1000;1000;10;6
3372.023283;0.981534;1000;1000;1000;1000;10;10
3366.677157;0.835042;1000;1000;1000;1000;10;12
5809.900327;2.038180;1200;1200;1200;1200;10;4
5729.339396;2.100859;1200;1200;1200;1200;10;2
5732.520303;1.536380;1200;1200;1200;1200;10;8
5738.474712;1.395135;1200;1200;1200;1200;10;6
5787.416242;1.640691;1200;1200;1200;1200;10;10
5796.967163;1.464130;1200;1200;1200;1200;10;12
5740.581101;1.521650;1200;1200;1200;1200;10;14
9154.419830;3.208352;1400;1400;1400;1400;10;4
9199.830053;3.382056;1400;1400;1400;1400;10;2
9138.128208;2.614445;1400;1400;1400;1400;10;8
9207.396705;2.334276;1400;1400;1400;1400;10;14
9179.323914;2.165775;1400;1400;1400;1400;10;6
9147.454328;2.155516;1400;1400;1400;1400;10;12
9285.506038;2.581009;1400;1400;1400;1400;10;10
13609.408208;5.080855;1600;1600;1600;1600;10;4
13552.215982;5.863214;1600;1600;1600;1600;10;2
13550.769280;4.629672;1600;1600;1600;1600;10;14
13547.934809;4.211933;1600;1600;1600;1600;10;6
13658.148470;4.546293;1600;1600;1600;1600;10;8
13558.908673;4.445900;1600;1600;1600;1600;10;12
13711.202085;4.786142;1600;1600;1600;1600;10;10
19410.231745;6.796834;1800;1800;1800;1800;10;4
19431.461226;8.092778;1800;1800;1800;1800;10;2
19458.921314;5.096487;1800;1800;1800;1800;10;8
19299.002376;4.516173;1800;1800;1800;1800;10;6
19283.606001;4.504960;1800;1800;1800;1800;10;12
19305.557559;4.874760;1800;1800;1800;1800;10;14
19438.970175;5.393353;1800;1800;1800;1800;10;10
26458.593297;9.276634;2000;2000;2000;2000;10;4
26435.036413;10.257933;2000;2000;2000;2000;10;2
26387.037984;7.053138;2000;2000;2000;2000;10;8
26366.877280;6.679923;2000;2000;2000;2000;10;12
26343.573255;6.917244;2000;2000;2000;2000;10;14
26380.741025;6.348849;2000;2000;2000;2000;10;6
26388.659256;7.471159;2000;2000;2000;2000;10;10
35603.693894;12.314256;2200;2200;2200;2200;10;4
35477.727776;15.001375;2200;2200;2200;2200;10;2
35300.200440;8.200222;2200;2200;2200;2200;10;6
35336.328891;9.277719;2200;2200;2200;2200;10;8
35240.495921;8.215068;2200;2200;2200;2200;10;12
35598.346390;8.840167;2200;2200;2200;2200;10;14
